ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
tri-78-1,,tri,78,samu,samu,s a m u,,meira2005southern[182],,,^ s a m u $,default
car-78-1,,car,78,samutu,samutu,s a m u t u,,robayo2000avance[179],,,^ s a m u t u $,default
aku-78-1,,aku,78,t͡ʃamutu,t͡ʃamutu,t <<͡>> <<ʃ>> a m u t u,,meira1998proto[182],,,^ t <͡> <ʃ> a m u t u $,default
yab-78-1,,yab,78,tsakaw,tsakaw,t s a k a w,,mendez1959yawarana[67],,,^ t s a k a w $,default
tam-78-1,,tam,78,t͡ʃakau,t͡ʃakau,t <<͡>> <<ʃ>> a k a u,,gilij1782saggio[376],,,^ t <͡> <ʃ> a k a u $,default
mak-78-1,,mak,78,saʔrara,saʔrara,s a ʔ r a r a,,maquiritaricaceres2011[450],,,^ s a ʔ r a r a $,default
mac-78-1,,mac,78,saka-pan,saka-pan,s a k a <<->> p a n,,abbott2015dictionary,,,^ s a k a <-> p a n $,default
kar-78-1,,kar,78,sakau,sakau,s a k a u,,courtz2008carib[361],,,^ s a k a u $,default
hix-78-1,,hix,78,sakarara,sakarara,s a k a r a r a,,meira2005southern[182],,,^ s a k a r a r a $,default
bak-78-1,,bak,78,sagunu,sagunu,s a <<g>> u n u,,meira2005southern[182],,,^ s a <g> u n u $,default
ikp-78-1,,ikp,78,reŋmun,reŋmun,r e <<ŋ>> m u n,,ikpengpacheco2001[98],,,^ r e <ŋ> m u n $,default
ara-78-1,,ara,78,ireŋmunŋo,ireŋmunŋo,i r e <<ŋ>> m u n <<ŋ>> o,,alves2017arara[42],,,^ i r e <ŋ> m u n <ŋ> o $,default
yuk-78-1,,yuk,78,sasare,sasare,s a s a r e,,meira2005southern[182],,,^ s a s a r e $,default
kui-78-1,,kui,78,ɲetune,ɲetune,<<ɲ>> e t u n e,,meira2005southern[182],,,^ <ɲ> e t u n e $,default
pem-78-1,,pem,78,oʔsəkə,oʔsəkə,o ʔ s <<ə>> k <<ə>>,,swiggers2010gramatica[98],,,^ o ʔ s <ə> k <ə> $,default
pan-78-1,,pan,78,mit͡ʃin,mit͡ʃin,m i t <<͡>> <<ʃ>> i n,,panarepayne2013[284],,,^ m i t <͡> <ʃ> i n $,default
wai-78-1,,wai,78,aʃawa,aʃawa,a <<ʃ>> a w a,,hawkins2015dictionary,,,^ a <ʃ> a w a $,default
apa-78-1,,apa,78,sawa,sawa,s a w a,,camargo2002lexico[105],,,^ s a w a $,default
wmr-78-1,,wmr,78,kiʃiɲa,kiʃiɲa,k i <<ʃ>> i <<ɲ>> a,,waimiribruno2003[148],,,^ k i <ʃ> i <ɲ> a $,default
aka-78-1,,aka,78,wɨʔsɨʔ,wɨʔsɨʔ,w ɨ ʔ s ɨ ʔ,,stegeman2014akawaio[189],,,^ w ɨ ʔ s ɨ ʔ $,default
kax-78-1,,kax,78,eresumna,eresumna,e r e s u m n a,,schuring2018kaxuyana[161],,,^ e r e s u m n a $,default
map-78-1,,map,78,saasapa,saasapa,s a a s a p a,,muller1975mapoyo[65],,,^ s a a s a p a $,default
yuk-79-1,,yuk,79,nono,nono,n o n o,,meira2005southern[182],,,^ n o n o $,default
yab-79-1,,yab,79,noono,noono,n o o n o,,mendez1959yawarana[66],,,^ n o o n o $,default
tri-79-1,,tri,79,nono,nono,n o n o,,meira2005southern[182],,,^ n o n o $,default
tam-79-1,,tam,79,nono,nono,n o n o,,gilij1782saggio[146],,,^ n o n o $,default
pem-79-1,,pem,79,non,non,n o n,,pemondearmellada1994[77],,,^ n o n $,default
pan-79-1,,pan,79,ano,ano,a n o,,price2015dictionary,,,^ a n o $,default
map-79-1,,map,79,nono,nono,n o n o,,muller1975mapoyo[65],,,^ n o n o $,default
mak-79-1,,mak,79,nono,nono,n o n o,,maquiritaricaceres2011[446],,,^ n o n o $,default
mac-79-1,,mac,79,non,non,n o n,,abbott2015dictionary,,,^ n o n $,default
kui-79-1,,kui,79,ŋoŋo,ŋoŋo,<<ŋ>> o <<ŋ>> o,,meira2005southern[182],,,^ <ŋ> o <ŋ> o $,default
kar-79-1,,kar,79,nono,nono,n o n o,,courtz2008carib[326],,,^ n o n o $,default
ing-79-1,,ing,79,non,non,n o n,,cruz2005fonologia[349],,,^ n o n $,default
car-79-1,,car,79,nono,nono,n o n o,,robayo2000avance[178],,,^ n o n o $,default
bak-79-1,,bak,79,õrõ,õrõ,<<õ>> r <<õ>>,,meira2005southern[182],,,^ <õ> r <õ> $,default
apa-79-1,,apa,79,nono,nono,n o n o,,camargo2002lexico[131],,,^ n o n o $,default
aku-79-1,,aku,79,nono,nono,n o n o,,meira1998proto[169],,,^ n o n o $,default
way-79-1,,way,79,ro,ro,r o,,wayanatavares2005[249],,,^ r o $,default
wai-79-1,,wai,79,roowo,roowo,r o o w o,,hawkins2015dictionary,,,^ r o o w o $,default
kax-79-1,,kax,79,rono,rono,r o n o,,,,,^ r o n o $,default
ikp-79-1,,ikp,79,oroŋ,oroŋ,o r o <<ŋ>>,,ikpengpacheco2001[98],,,^ o r o <ŋ> $,default
ara-79-1,,ara,79,roŋ,roŋ,r o <<ŋ>>,,alves2017arara[88],,,^ r o <ŋ> $,default
hix-79-1,,hix,79,jukrʲeka,jukrʲeka,j u k r <<ʲ>> e k a,,hixkaryanaderby1985[178],,,^ j u k r <ʲ> e k a $,default
wmr-79-1,,wmr,79,kiʃi,kiʃi,k i <<ʃ>> i,,waimiribruno2003[162],,,^ k i <ʃ> i $,default
yab-80-1,,yab,80,kapurutu,kapurutu,k a p u r u t u,,mendez1959yawarana[66],,,^ k a p u r u t u $,default
wai-80-1,,wai,80,kaaɸu smun,kaaɸu smun,k a a <<ɸ>> u + s m u n,,hawkins2015dictionary,,,^ k a a <ɸ> u + s m u n $,default
tri-80-1,,tri,80,ikapurutu,ikapurutu,i k a p u r u t u,,meira2005southern[182],,,^ i k a p u r u t u $,default
pem-80-1,,pem,80,katuru,katuru,k a t u r u,,pemondearmellada1994[87],,,^ k a t u r u $,default
mak-80-1,,mak,80,kaʔrutu,kaʔrutu,k a ʔ r u t u,,maquiritaricaceres2011[443],,,^ k a ʔ r u t u $,default
mac-80-1,,mac,80,kutupuru,kutupuru,k u t u p u r u,,abbott2015dictionary,,,^ k u t u p u r u $,default
kax-80-1,,kax,80,kahrutu,kahrutu,k a <<h>> r u t u,,,,,^ k a <h> r u t u $,default
kar-80-1,,kar,80,kapuʔrutu,kapuʔrutu,k a p u ʔ r u t u,,courtz2008carib[291],,,^ k a p u ʔ r u t u $,default
hix-80-1,,hix,80,kahrutunu,kahrutunu,k a <<h>> r u t u n u,,meira2005southern[182],,,^ k a <h> r u t u n u $,default
aka-80-1,,aka,80,kapuruʔ,kapuruʔ,k a p u r u ʔ,,stegeman2014akawaio[160],,,^ k a p u r u ʔ $,default
yuk-80-1,,yuk,80,kamuru,kamuru,k a m u r u,,meira2005southern[182],,,^ k a m u r u $,default
kui-80-1,,kui,80,kamũntu,kamũntu,k a m <<ũ>> n t u,,meira2005southern[182],,,^ k a m <ũ> n t u $,default
bak-80-1,,bak,80,eunu,eunu,e u n u,,meira2005southern[182],,,^ e u n u $,default
pan-80-1,,pan,80,keʔɲato,keʔɲato,k e ʔ <<ɲ>> a t o,,price2015dictionary,,,^ k e ʔ <ɲ> a t o $,default
ikp-80-1,,ikp,80,jumt͡ʃigru,jumt͡ʃigru,j u m t <<͡>> <<ʃ>> i <<g>> r u,,ikpengpacheco2001[108],,,^ j u m t <͡> <ʃ> i <g> r u $,default
way-80-1,,way,80,ekrot,ekrot,e k r o t,,"wayanatavares2005[24, 278]",,,^ e k r o t $,default
ara-80-1,,ara,80,aptenu,aptenu,a p t e n u,,alves2010arara[33],,,^ a p t e n u $,default
apa-80-1,,apa,80,akuru,akuru,a k u r u,,camargo2002lexico[123],,,^ a k u r u $,default
wmr-80-1,,wmr,80,akeɲi,akeɲi,a k e <<ɲ>> i,,bruno1996dictionary[7],,,^ a k e <ɲ> i $,default
car-80-1,,car,80,kahuako,kahuako,k a <<h>> u a k o,,robayo2000avance[178],,,^ k a <h> u a k o $,default
map-80-1,,map,80,kasihpanu,kasihpanu,k a s i <<h>> p a n u,,muller1975mapoyo[65],,,^ k a s i <h> p a n u $,default
tam-80-1,,tam,80,wereite,wereite,w e r e i t e,,gilij1781saggio[27],,,^ w e r e i t e $,default
yuk-81-1,,yuk,81,werasku,werasku,w e r a s k u,,meira2005southern[183],,,^ w e r a s k u $,default
way-81-1,,way,81,ərəhiwə,ərəhiwə,<<ə>> r <<ə>> <<h>> i w <<ə>>,,wayanatavares2005[332],,,^ <ə> r <ə> <h> i w <ə> $,default
wai-81-1,,wai,81,sɨn,sɨn,s ɨ n,,hawkins2015dictionary,,,^ s ɨ n $,default
tri-81-1,,tri,81,ərentə,ərentə,<<ə>> r e n t <<ə>>,,meira1998proto[184],,,^ <ə> r e n t <ə> $,default
pem-81-1,,pem,81,keresen,keresen,k e r e s e n,,pemondearmellada1994[275],,,^ k e r e s e n $,default
map-81-1,,map,81,eʔinə,eʔinə,e ʔ i n <<ə>>,,muller1975mapoyo[65--66],,,^ e ʔ i n <ə> $,default
mak-81-1,,mak,81,werent͡ʃə,werent͡ʃə,w e r e n t <<͡>> <<ʃ>> <<ə>>,,maquiritaricaceres2011[455],,,^ w e r e n t <͡> <ʃ> <ə> $,default
mac-81-1,,mac,81,wɨreʔsin,wɨreʔsin,w ɨ r e ʔ s i n,,abbott2015dictionary,,,^ w ɨ r e ʔ s i n $,default
kui-81-1,,kui,81,ɣitit͡se,ɣitit͡se,<<ɣ>> i t i t <<͡>> s e,,meira2005southern[183],,,^ <ɣ> i t i t <͡> s e $,default
kax-81-1,,kax,81,aret͡ʃkuji,aret͡ʃkuji,a r e t <<͡>> <<ʃ>> k u j i,,,,,^ a r e t <͡> <ʃ> k u j i $,default
hix-81-1,,hix,81,esɨnɨ,esɨnɨ,e s ɨ n ɨ,,meira2005southern[183],,,^ e s ɨ n ɨ $,default
car-81-1,,car,81,ərət͡ʃitə,ərət͡ʃitə,<<ə>> r <<ə>> t <<͡>> <<ʃ>> i t <<ə>>,,robayo2000avance[179],,,^ <ə> r <ə> t <͡> <ʃ> i t <ə> $,default
apa-81-1,,apa,81,eresinto,eresinto,e r e s i n t o,,courtz2008carib[328],,,^ e r e s i n t o $,default
aka-81-1,,aka,81,kɨrɨsin,kɨrɨsin,k ɨ r ɨ s i n,,stegeman2014akawaio[192],,,^ k ɨ r ɨ s i n $,default
yab-81-1,,yab,81,tət͡ʃini,tət͡ʃini,t <<ə>> t <<͡>> <<ʃ>> i n i,,mendez1959yawarana[68],,,^ t <ə> t <͡> <ʃ> i n i $,default
bak-81-1,,bak,81,eunu,eunu,e u n u,,meira2005southern[183],,,^ e u n u $,default
pan-81-1,,pan,81,wahto it͡ʃik,wahto it͡ʃik,w a <<h>> t o + i t <<͡>> <<ʃ>> i k,,price2015dictionary,,,^ w a <h> t o + i t <͡> <ʃ> i k $,default
ikp-81-1,,ikp,81,jumt͡ʃigru,jumt͡ʃigru,j u m t <<͡>> <<ʃ>> i <<g>> r u,,alves2013verbo[224],,,^ j u m t <͡> <ʃ> i <g> r u $,default
kar-81-1,,kar,81,oʔkɨin,oʔkɨin,o ʔ k ɨ i n,,courtz2008carib[328],,,^ o ʔ k ɨ i n $,default
wmr-81-1,,wmr,81,akeɲi,akeɲi,a k e <<ɲ>> i,,bruno1996dictionary[7],,,^ a k e <ɲ> i $,default
yab-82-1,,yab,82,wahto,wahto,w a <<h>> t o,,mendez1959yawarana[69],,,^ w a <h> t o $,default
wmr-82-1,,wmr,82,watɨ,watɨ,w a t ɨ,,,,,^ w a t ɨ $,default
way-82-1,,way,82,wapo,wapo,w a p o,,,,,^ w a p o $,default
tam-82-1,,tam,82,wapto,wapto,w a p t o,,gilij1782saggio[159],,,^ w a p t o $,default
pem-82-1,,pem,82,apok,apok,a p o k,,swiggers2010gramatica[228],,,^ a p o k $,default
pan-82-1,,pan,82,wahto,wahto,w a <<h>> t o,,meira2005southern[183],,,^ w a <h> t o $,default
map-82-1,,map,82,waʔto,waʔto,w a ʔ t o,,muller1975mapoyo[66],,,^ w a ʔ t o $,default
mak-82-1,,mak,82,waaʔto,waaʔto,w a a ʔ t o,,hall2015dictionary,,,^ w a a ʔ t o $,default
mac-82-1,,mac,82,apoʔ,apoʔ,a p o ʔ,,meira2005southern[183],,,^ a p o ʔ $,default
kar-82-1,,kar,82,waʔto,waʔto,w a ʔ t o,,courtz2008carib[424],,,^ w a ʔ t o $,default
ing-82-1,,ing,82,apoʔ,apoʔ,a p o ʔ,,,,,^ a p o ʔ $,default
apa-82-1,,apa,82,apoto,apoto,a p o t o,,camargo2002lexico[116],,,^ a p o t o $,default
yuk-82-1,,yuk,82,weta,weta,w e t a,,meira2005southern[183],,,^ w e t a $,default
wai-82-1,,wai,82,wehto,wehto,w e <<h>> t o,,hawkins2015dictionary,,,^ w e <h> t o $,default
kui-82-1,,kui,82,ito,ito,i t o,,,,,^ i t o $,default
kax-82-1,,kax,82,wehoto,wehoto,w e <<h>> o t o,,schuring2018kaxuyana[185],,,^ w e <h> o t o $,default
hix-82-1,,hix,82,weheto,weheto,w e <<h>> e t o,,meira2005southern[183],,,^ w e <h> e t o $,default
bak-82-1,,bak,82,peto,peto,p e t o,,meira2005southern[183],,,^ p e t o $,default
tri-82-1,,tri,82,mahto,mahto,m a <<h>> t o,,meira2005southern[183],,,^ m a <h> t o $,default
car-82-1,,car,82,mahoto,mahoto,m a <<h>> o t o,,robayo2000avance[178],,,^ m a <h> o t o $,default
aku-82-1,,aku,82,mato,mato,m a t o,,meira1998proto[171],,,^ m a t o $,default
ikp-82-1,,ikp,82,at͡ʃi,at͡ʃi,a t <<͡>> <<ʃ>> i,,meira2005southern[183],,,^ a t <͡> <ʃ> i $,default
ara-82-1,,ara,82,kampot,kampot,k a m p o t,,alves2010arara[30],,,^ k a m p o t $,default
yuk-83-1,,yuk,83,weerusa,weerusa,w e e r u s a,,meira2005southern[183],,,^ w e e r u s a $,default
way-83-1,,way,83,eruwətpə,eruwətpə,e r u w <<ə>> t p <<ə>>,,wayanatavares2005[244],,,^ e r u w <ə> t p <ə> $,default
wai-83-1,,wai,83,wemronho,wemronho,w e m r o n <<h>> o,,hawkins2015dictionary,,,^ w e m r o n <h> o $,default
tri-83-1,,tri,83,erein,erein,e r e i n,,meira2005southern[183],,,^ e r e i n $,default
pem-83-1,,pem,83,uerunapue,uerunapue,u e r u n a p u e,,pemondearmellada1944dic[196],,,^ u e r u n a p u e $,default
mak-83-1,,mak,83,weresɨkɨkɨ,weresɨkɨkɨ,w e r e s ɨ k ɨ k ɨ,,maquiritaricaceres2011[455],,,^ w e r e s ɨ k ɨ k ɨ $,default
mac-83-1,,mac,83,runuʔpɨ,runuʔpɨ,r u n u ʔ p ɨ,,abbott2015dictionary,,,^ r u n u ʔ p ɨ $,default
kui-83-1,,kui,83,ilũmpe,ilũmpe,i <<l>> <<ũ>> m p e,,meira2005southern[183],,,^ i <l> <ũ> m p e $,default
kax-83-1,,kax,83,erunmatɨ,erunmatɨ,e r u n m a t ɨ,,,,,^ e r u n m a t ɨ $,default
kar-83-1,,kar,83,weruʔnoʔpo,weruʔnoʔpo,w e r u ʔ n o ʔ p o,,courtz2008carib[426],,,^ w e r u ʔ n o ʔ p o $,default
hix-83-1,,hix,83,wɨrɨmno,wɨrɨmno,w ɨ r ɨ m n o,,hixkaryanaderby1985[209],,,^ w ɨ r ɨ m n o $,default
car-83-1,,car,83,werenə,werenə,w e r e n <<ə>>,,robayo2000avance[178],,,^ w e r e n <ə> $,default
bak-83-1,,bak,83,pelupə,pelupə,p e <<l>> u p <<ə>>,,meira2005southern[183],,,^ p e <l> u p <ə> $,default
aku-83-1,,aku,83,ərenə,ərenə,<<ə>> r e n <<ə>>,,meira1998proto[164],,,^ <ə> r e n <ə> $,default
aka-83-1,,aka,83,urumərəʔpə,urumərəʔpə,u r u m <<ə>> r <<ə>> ʔ p <<ə>>,,akawaiocaesar2003[389],,,^ u r u m <ə> r <ə> ʔ p <ə> $,default
pan-83-1,,pan,83,tukəənə,tukəənə,t u k <<ə>> <<ə>> n <<ə>>,,price2015dictionary,,,^ t u k <ə> <ə> n <ə> $,default
ikp-83-1,,ikp,83,tompilem,tompilem,t o m p i <<l>> e m,,ikpengpacheco2001[275],,,^ t o m p i <l> e m $,default
wmr-83-1,,wmr,83,ikrɨ,ikrɨ,i k r ɨ,,waimiribruno2003[166],,,^ i k r ɨ $,default
apa-83-1,,apa,83,apoto karanɨ,apoto karanɨ,a p o t o + k a r a n ɨ,,camargo2002lexico[109],,,^ a p o t o + k a r a n ɨ $,default
ara-83-1,,ara,83,jatkɨru,jatkɨru,j a t k ɨ r u,,alves2010arara[19],,,^ j a t k ɨ r u $,default
map-83-1,,map,83,kamarastu,kamarastu,k a m a r a s t u,,muller1975mapoyo[66],,,^ k a m a r a s t u $,default
yab-83-1,,yab,83,wastupərəmutunuspə,wastupərəmutunuspə,w a s t u p <<ə>> r <<ə>> m u t u n u s p <<ə>>,,mendez1959yawarana[65],,,^ w a s t u p <ə> r <ə> m u t u n u s p <ə> $,default
tri-84-1,,tri,84,jatu,jatu,j a t u,,meira2005southern[183],,,^ j a t u $,default
pem-84-1,,pem,84,jati,jati,j a t i,,pemondearmellada1944dic[180],,,^ j a t i $,default
pan-84-1,,pan,84,atɨ,atɨ,a t ɨ,,price2015dictionary,,,^ a t ɨ $,default
mak-84-1,,mak,84,jatu,jatu,j a t u,,maquiritaricaceres2011[456],,,^ j a t u $,default
kui-84-1,,kui,84,atu,atu,a t u,,meira2005southern[183],,,^ a t u $,default
kax-84-1,,kax,84,jatɨ,jatɨ,j a t ɨ,,schuring2018kaxuyana[55],,,^ j a t ɨ $,default
ikp-84-1,,ikp,84,aru,aru,a r u,,ikpengpacheco2001[266],,,^ a r u $,default
car-84-1,,car,84,jatu,jatu,j a t u,,robayo2000avance[178],,,^ j a t u $,default
bak-84-1,,bak,84,adu,adu,a <<d>> u,,meira2005southern[183],,,^ a <d> u $,default
ara-84-1,,ara,84,jadu,jadu,j a <<d>> u,,alves2017arara[144],,,^ j a <d> u $,default
apa-84-1,,apa,84,zaʔ,zaʔ,<<z>> a ʔ,,camargo2002lexico[100],,,^ <z> a ʔ $,default
wai-84-1,,wai,84,et͡ʃakɨ,et͡ʃakɨ,e t <<͡>> <<ʃ>> a k ɨ,,hawkins2015dictionary,,,^ e t <͡> <ʃ> a k ɨ $,default
hix-84-1,,hix,84,at-ake,at-ake,a t <<->> a k e,,hixkaryanaderby1985[184],,,^ a t <-> a k e $,default
kar-84-1,,kar,84,korotɨ,korotɨ,k o r o t ɨ,,courtz2008carib[300],,,^ k o r o t ɨ $,default
way-84-1,,way,84,rom,rom,r o m,,wayanatavares2005[16],,,^ r o m $,default
mac-84-1,,mac,84,aramɨ,aramɨ,a r a m ɨ,,abbott2015dictionary,,,^ a r a m ɨ $,default
aka-84-1,,aka,84,ujeʔpu,ujeʔpu,u j e ʔ p u,,stegeman2014akawaio[157],,,^ u j e ʔ p u $,default
yuk-84-1,,yuk,84,ureka,ureka,u r e k a,,meira2005southern[183],,,^ u r e k a $,default
wmr-84-1,,wmr,84,kɨrɨ,kɨrɨ,k ɨ r ɨ,,hill1994waimiri[26],,,^ k ɨ r ɨ $,default
map-84-1,,map,84,juwaʔ,juwaʔ,j u w a ʔ,,muller1975mapoyo[75],,,^ j u w a ʔ $,default
yab-84-1,,yab,84,watiri,watiri,w a t i r i,,mendez1959yawarana[72],,,^ w a t i r i $,default
yuk-85-1,,yuk,85,osema,osema,o s e m a,,meira2005southern[183],,,^ o s e m a $,default
yab-85-1,,yab,85,at͡ʃima,at͡ʃima,a t <<͡>> <<ʃ>> i m a,,mendez1959yawarana[68],,,^ a t <͡> <ʃ> i m a $,default
way-85-1,,way,85,ehema,ehema,e <<h>> e m a,,,,,^ e <h> e m a $,default
wai-85-1,,wai,85,esama,esama,e s a m a,,hawkins2015dictionary,,,^ e s a m a $,default
tri-85-1,,tri,85,əema,əema,<<ə>> e m a,,meira2005southern[183],,,^ <ə> e m a $,default
tam-85-1,,tam,85,at͡ʃema,at͡ʃema,a t <<͡>> <<ʃ>> e m a,,gilij1782saggio[311],,,^ a t <͡> <ʃ> e m a $,default
pem-85-1,,pem,85,ema,ema,e m a,,pemondearmellada1944dic[194],,,^ e m a $,default
pan-85-1,,pan,85,t͡ʃɨma,t͡ʃɨma,t <<͡>> <<ʃ>> ɨ m a,,meira2005southern[183],,,^ t <͡> <ʃ> ɨ m a $,default
map-85-1,,map,85,eema,eema,e e m a,,muller1975mapoyo[66],,,^ e e m a $,default
mak-85-1,,mak,85,əəma,əəma,<<ə>> <<ə>> m a,,hall2015dictionary,,,^ <ə> <ə> m a $,default
mac-85-1,,mac,85,eʔma,eʔma,e ʔ m a,,meira2005southern[183],,,^ e ʔ m a $,default
kui-85-1,,kui,85,ama,ama,a m a,,,,,^ a m a $,default
kax-85-1,,kax,85,esma,esma,e s m a,,,,,^ e s m a $,default
kar-85-1,,kar,85,ema,ema,e m a,,courtz2008carib[254],,,^ e m a $,default
ing-85-1,,ing,85,eʔma,eʔma,e ʔ m a,,,,,^ e ʔ m a $,default
ikp-85-1,,ikp,85,anma,anma,a n m a,,meira2005southern[183],,,^ a n m a $,default
hix-85-1,,hix,85,asama,asama,a s a m a,,meira2005southern[183],,,^ a s a m a $,default
car-85-1,,car,85,esema,esema,e s e m a,,robayo2000avance[179],,,^ e s e m a $,default
bak-85-1,,bak,85,ə̃wã,ə̃wã,<<ə>> <<̃>> w <<ã>>,,meira2005southern[183],,,^ <ə> <̃> w <ã> $,default
ara-85-1,,ara,85,enma,enma,e n m a,,desouza2010arara[96],,,^ e n m a $,default
apa-85-1,,apa,85,osema,osema,o s e m a,,camargo2002lexico[71],,,^ o s e m a $,default
aku-85-1,,aku,85,əʔema,əʔema,<<ə>> ʔ e m a,,meira1998proto[180],,,^ <ə> ʔ e m a $,default
wmr-85-1,,wmr,85,wuma,wuma,w u m a,,,,,^ w u m a $,default
wmr-86-1,,wmr,86,wɨpɨ,wɨpɨ,w ɨ p ɨ,,,,,^ w ɨ p ɨ $,default
way-86-1,,way,86,ɨpɨ,ɨpɨ,ɨ p ɨ,,,,,^ ɨ p ɨ $,default
wai-86-1,,wai,86,ɨɨɸɨ,ɨɨɸɨ,ɨ ɨ <<ɸ>> ɨ,,hawkins2015dictionary,,,^ ɨ ɨ <ɸ> ɨ $,default
tri-86-1,,tri,86,pɨɨ,pɨɨ,p ɨ ɨ,,meira2005southern[183],,,^ p ɨ ɨ $,default
pem-86-1,,pem,86,wek,wek,w e k,,,,,^ w e k $,default
pan-86-1,,pan,86,iʔ,iʔ,i ʔ,,meira2005southern[183],,,^ i ʔ $,default
mak-86-1,,mak,86,hɨɨ,hɨɨ,<<h>> ɨ ɨ,,hall2015dictionary,,,^ <h> ɨ ɨ $,default
mac-86-1,,mac,86,wɨʔ,wɨʔ,w ɨ ʔ,,meira2005southern[183],,,^ w ɨ ʔ $,default
kar-86-1,,kar,86,wɨpɨ,wɨpɨ,w ɨ p ɨ,,courtz2008carib[431],,,^ w ɨ p ɨ $,default
ing-86-1,,ing,86,wɨʔ,wɨʔ,w ɨ ʔ,,,,,^ w ɨ ʔ $,default
hix-86-1,,hix,86,ɨhɨ,ɨhɨ,ɨ <<h>> ɨ,,meira2005southern[183],,,^ ɨ <h> ɨ $,default
car-86-1,,car,86,hɨbɨ,hɨbɨ,<<h>> ɨ <<b>> ɨ,,robayo2000avance[179],,,^ <h> ɨ <b> ɨ $,default
bak-86-1,,bak,86,iwɨ,iwɨ,i w ɨ,,meira2005southern[183],,,^ i w ɨ $,default
apa-86-1,,apa,86,ɨpɨ,ɨpɨ,ɨ p ɨ,,camargo2002lexico[99],,,^ ɨ p ɨ $,default
yab-86-1,,yab,86,juttu,juttu,j u t t u,,mendez1959yawarana[66],,,^ j u t t u $,default
map-86-1,,map,86,jutu,jutu,j u t u,,muller1975mapoyo[66],,,^ j u t u $,default
ikp-86-1,,ikp,86,elan,elan,e <<l>> a n,,meira2005southern[183],,,^ e <l> a n $,default
kui-86-1,,kui,86,õ(n)-tɨhɨɣɨ,õ-tɨhɨɣɨ,<<õ>> <<->> t ɨ <<h>> ɨ <<ɣ>> ɨ,,,,,^ <õ> <-> t ɨ <h> ɨ <ɣ> ɨ $,default
yuk-86-1,,yuk,86,owamptarɨ,owamptarɨ,o w a m p t a r ɨ,,meira2005southern[183],,,^ o w a m p t a r ɨ $,default
ara-86-1,,ara,86,idɨbrɨ,idɨbrɨ,i <<d>> ɨ <<b>> r ɨ,,alves2017wordlist,,,^ i <d> ɨ <b> r ɨ $,default
kax-86-1,,kax,86,uʔkutuʔ,uʔkutuʔ,u ʔ k u t u ʔ,,,,,^ u ʔ k u t u ʔ $,default
tam-86-1,,tam,86,tupuiri,tupuiri,t u p u i r i,,gilij1780saggio[249],,,^ t u p u i r i $,default
yab-87-1,,yab,87,tapirəmu,tapirəmu,t a p i r <<ə>> m u,,mendez1959yawarana[68],,,^ t a p i r <ə> m u $,default
way-87-1,,way,87,takpire,takpire,t a k p i r e,,wayanatavares2005[358],,,^ t a k p i r e $,default
tam-87-1,,tam,87,toʔpire,toʔpire,t o ʔ p i r e,,gilij1782saggio[378],,,^ t o ʔ p i r e $,default
map-87-1,,map,87,tapiire,tapiire,t a p i i r e,,muller1975mapoyo[73],,,^ t a p i i r e $,default
kax-87-1,,kax,87,t-akpi-re,t-akpi-re,t <<->> a k p i <<->> r e,,schuring2018kaxuyana[107],,,^ t <-> a k p i <-> r e $,default
kar-87-1,,kar,87,tapire,tapire,t a p i r e,,courtz2008carib[382],,,^ t a p i r e $,default
apa-87-1,,apa,87,taʔpire,taʔpire,t a ʔ p i r e,,camargo2002lexico[132],,,^ t a ʔ p i r e $,default
tri-87-1,,tri,87,taamiire,taamiire,t a a m i i r e,,meira2005southern[183],,,^ t a a m i i r e $,default
car-87-1,,car,87,tamiremɨ,tamiremɨ,t a m i r e m ɨ,,robayo2000avance[179],,,^ t a m i r e m ɨ $,default
pem-87-1,,pem,87,suwiju,suwiju,s u w i j u,,swiggers2010gramatica[174],,,^ s u w i j u $,default
mac-87-1,,mac,87,suuju,suuju,s u u j u,,abbott2015dictionary,,,^ s u u j u $,default
aka-87-1,,aka,87,juweju,juweju,j u w e j u,,edwards1980short[17],,,^ j u w e j u $,default
wai-87-1,,wai,87,t͡ʃu-t͡ʃu-re,t͡ʃu-t͡ʃu-re,t <<͡>> <<ʃ>> u <<->> t <<͡>> <<ʃ>> u <<->> r e,,hawkins2015dictionary,,,^ t <͡> <ʃ> u <-> t <͡> <ʃ> u <-> r e $,default
hix-87-1,,hix,87,tut͡ʃurʲe,tut͡ʃurʲe,t u t <<͡>> <<ʃ>> u r <<ʲ>> e,,hixkaryanaderby1985[137],,,^ t u t <͡> <ʃ> u r <ʲ> e $,default
mak-87-1,,mak,87,seweit͡ʃe,seweit͡ʃe,s e w e i t <<͡>> <<ʃ>> e,,maquiritaricaceres2011[450],,,^ s e w e i t <͡> <ʃ> e $,default
wmr-87-1,,wmr,87,ʃiwia,ʃiwia,<<ʃ>> i w i a,,waimiribruno2003[107],,,^ <ʃ> i w i a $,default
yuk-87-1,,yuk,87,kuʃumt͡ʃe,kuʃumt͡ʃe,k u <<ʃ>> u m t <<͡>> <<ʃ>> e,,meira2005southern[183],,,^ k u <ʃ> u m t <͡> <ʃ> e $,default
kui-87-1,,kui,87,kahisi,kahisi,k a <<h>> i s i,,meira2005southern[183],,,^ k a <h> i s i $,default
